"","blog.txt","news.txt","twitter.txt"
"lunch days",1,1,1
"lunch dinner",8,2,18
"lunch early",1,1,2
"lung cancer",4,1,3
"luther king",7,1,26
"luther king jr",6,1,19
"mac cheese",5,1,17
"macaroni cheese",5,1,1
"machine just",4,1,1
"mad men",5,2,41
"made available",12,2,2
"made aware",2,1,3
"made bank",1,1,1
"made believe",1,1,1
"made best",8,1,2
"made better",5,1,4
"made call",4,1,2
"made clear",21,4,2
"made contact",2,1,2
"made couple",4,1,5
"made cut",2,1,6
"made day",7,1,73
"made decide",4,1,2
"made decision",19,7,4
"made delicious",3,1,1
"made difference",8,3,8
"made difficult",8,1,2
"made everything",3,1,1
"made feel",36,2,28
"made first",16,1,7
"made four",3,1,1
"made fresh",3,1,1
"made game",3,1,1
"made good",13,1,9
"made great",12,1,16
"made incredible",1,1,3
"made john",1,1,1
"made last",19,1,9
"made life",8,1,3
"made like",4,1,2
"made little",19,1,4
"made long",7,1,1
"made lot",6,2,4
"made love",4,1,7
"made majority",1,1,1
"made many",13,1,1
"made mind",4,1,4
"made mistake",20,1,12
"made mostly",1,1,1
"made much",13,1,5
"made one",25,4,9
"made point",8,1,2
"made possible",7,5,2
"made public",6,1,2
"made quite",3,1,4
"made real",5,1,3
"made s",2,1,2
"made said",2,1,1
"made sense",16,1,5
"made since",4,1,1
"made stop",2,1,1
"made sure",34,1,8
"made three",4,2,2
"made time",11,1,2
"made using",24,1,2
"made way",44,1,12
"made weird",1,1,1
"made without",5,1,1
"made wood",1,1,2
"made year",2,2,4
"madison county",1,1,2
"madison square",2,1,6
"main attraction",2,1,1
"main entrance",1,1,1
"main focus",4,1,2
"main reason",15,1,8
"main reasons",6,1,2
"main st",2,3,5
"main street",6,5,8
"mainly due",5,1,1
"major cities",4,2,1
"major events",2,1,1
"major league",8,5,14
"major league baseball",2,1,1
"major leagues",1,2,2
"major news",2,1,1
"major political",2,1,2
"make ù",5,1,2
"make adjustments",6,1,1
"make another",13,2,11
"make available",5,1,2
"make best",14,3,25
"make big",13,2,14
"make bigger",2,1,4
"make case",5,1,1
"make changes",12,1,9
"make chocolate",3,2,2
"make choices",8,1,1
"make clear",12,1,4
"make come",2,1,14
"make crazy",2,1,4
"make cut",4,1,3
"make decision",17,2,8
"make decisions",16,4,10
"make difference",45,3,44
"make difficult",7,2,4
"make easier",15,4,9
"make ends",7,1,3
"make ends meet",6,1,3
"make even",11,1,11
"make everybody",2,1,1
"make everyones",1,1,1
"make excuses",2,1,7
"make feel",51,1,85
"make first",9,1,11
"make fresh",1,1,3
"make friends",16,1,9
"make fun",12,1,22
"make gift",2,1,1
"make good",32,2,38
"make great",30,2,45
"make happen",18,1,86
"make happy",20,1,35
"make harder",4,1,2
"make home",10,1,8
"make impact",1,1,3
"make important",2,1,1
"make important decisions",1,1,1
"make just",9,2,5
"make last",8,1,3
"make life",21,2,40
"make life better",1,1,2
"make life difficult",1,1,1
"make little",9,2,3
"make living",8,1,7
"make look",35,2,33
"make look good",2,1,4
"make look like",10,1,4
"make lot",14,1,6
"make love",5,1,21
"make magic",1,1,1
"make many",10,1,6
"make million",4,1,6
"make mistake",21,2,15
"make mobile",1,1,1
"make money",37,1,65
"make movies",1,1,1
"make new",28,2,21
"make new one",1,1,1
"make next",4,1,14
"make nice",5,1,4
"make now",4,1,4
"make one",38,1,38
"make pancakes",1,1,1
"make people",18,2,23
"make people think",1,1,1
"make perfect",12,2,5
"make phone",5,1,4
"make phone call",3,1,2
"make place",1,1,3
"make point",8,1,7
"make policy",1,1,2
"make political",2,1,2
"make public",2,1,3
"make quality",1,1,1
"make quick",12,1,5
"make real",6,3,7
"make right",14,2,12
"make seem",2,1,4
"make seem like",1,1,2
"make sense",61,4,53
"make several",3,1,1
"make side",1,1,2
"make significant",1,1,3
"make small",12,1,2
"make smile",13,2,41
"make something",16,1,15
"make sound",8,2,8
"make sound like",3,2,3
"make special",10,1,3
"make statement",5,2,3
"make stupid",2,1,1
"make sure",350,14,418
"make sure check",8,1,28
"make things",21,3,20
"make things happen",3,1,8
"make use",14,1,4
"make video",3,1,12
"make way",34,4,20
"make work",15,2,17
"make worth",6,1,10
"makes clear",4,2,1
"makes easy",10,1,2
"makes every",3,1,3
"makes feel",66,1,86
"makes good",14,2,7
"makes little",5,1,3
"makes lot",1,1,7
"makes mistakes",1,1,3
"makes one",13,1,11
"makes sense",58,4,76
"makes us",18,2,23
"makes wonder",18,2,13
"making bad",1,1,2
"making changes",3,2,3
"making choice",3,1,1
"making decisions",3,1,2
"making difference",3,2,10
"making difficult",4,1,1
"making final",3,2,4
"making kind",1,2,1
"making little",6,1,3
"making living",1,1,1
"making money",12,3,22
"making people",6,1,5
"making phone",1,1,2
"making rounds",5,1,3
"making something",2,1,10
"making sure",39,4,24
"man already",2,1,2
"man also",4,1,2
"man arrested",4,1,1
"man called",10,1,2
"man comes",4,1,1
"man dead",1,1,1
"man found",2,1,1
"man going",2,1,8
"man gone",1,1,2
"man hate",1,1,10
"man hes",1,1,3
"man hit",1,2,4
"man last",1,1,2
"man lost",1,1,1
"man man",5,1,8
"man many",2,1,1
"man named",17,1,1
"man one",6,2,14
"man play",1,1,1
"man said",7,2,3
"man told",2,3,3
"man walked",2,2,1
"man want",2,1,6
"man went",5,1,3
"man woman",28,3,14
"man word",1,1,1
"man working",1,1,4
"man year",1,1,6
"managed get",27,1,8
"managed make",4,1,3
"management system",4,1,6
"management systems",1,1,1
"management team",1,1,2
"manager jim",1,1,2
"managing director",11,1,1
"manchester united",9,2,4
"mans heart",1,1,4
"many animals",1,1,2
"many areas",3,1,2
"many bad",2,1,4
"many bands",3,1,2
"many benefits",4,1,2
"many black",4,1,1
"many businesses",2,1,2
"many came",1,1,1
"many can",9,1,8
"many cases",23,2,1
"many children",11,1,1
"many companies",1,2,3
"many countries",8,1,3
"many customers",1,1,1
"many different",49,1,12
"many different ways",9,1,2
"many first",1,1,2
"many flavors",2,1,1
"many fun",5,1,2
"many games",6,2,12
"many great",20,1,35
"many homes",1,1,1
"many ideas",8,1,4
"many issues",2,1,2
"many items",1,2,1
"many kids",8,2,4
"many local",3,1,1
"many new",13,1,13
"many nights",4,1,2
"many opportunities",4,1,4
"many others",49,2,11
"many people",215,21,146
"many people care",2,1,1
"many people dont",3,2,1
"many people know",5,1,3
"many people still",2,1,1
"many problems",6,1,3
"many stories",14,1,3
"many tears",1,1,1
"many things",88,2,47
"many times",123,8,108
"many us",57,5,20
"many walks",1,1,1
"many ways",58,3,17
"many years",107,5,21
"many young",12,2,3
"maple syrup",13,2,6
"marcellus shale",1,1,2
"march can",2,1,1
"march dimes",2,2,2
"march issue",3,1,1
"march madness",2,1,34
"march now",2,1,3
"march will",3,1,5
"marching band",3,1,8
"marching bands",1,1,1
"marilyn monroe",3,1,6
"marin county",3,1,2
"marine corps",4,2,3
"marion county",3,2,2
"mark end",1,1,1
"mark twain",5,1,27
"market can",3,1,1
"market forces",1,1,1
"market just",3,2,2
"market now",1,1,1
"market research",4,1,6
"market share",3,2,4
"market take",1,1,1
"market value",4,2,2
"market will",5,1,2
"marketing business",2,1,4
"marks first",1,1,2
"marriage man",2,1,2
"married couple",3,1,5
"martha stewart",30,2,5
"martin luther",8,1,27
"martin luther king",7,1,25
"mary kay",2,1,4
"mashed potatoes",11,1,17
"mass transit",2,1,2
"massage therapists",4,1,1
"master plan",2,3,8
"masters degree",2,2,3
"match just",1,2,3
"materials like",1,1,1
"maternity leave",3,1,2
"math also",1,1,1
"math teachers",1,1,1
"matt flynn",1,1,7
"matt holliday",1,1,1
"matter bad",3,1,3
"matter course",3,1,1
"matter got",1,1,3
"matter great",3,1,1
"matter hard",12,1,9
"matter many",10,1,9
"matter much",18,1,17
"matter one",4,1,2
"matter people",3,1,2
"matter time",9,2,16
"matter weather",1,1,4
"maximum security",1,1,1
"may able",23,3,13
"may also",31,1,9
"may always",5,1,5
"may appear",6,1,2
"may area",1,1,1
"may better",3,1,2
"may break",1,1,4
"may change",4,1,4
"may choose",4,1,2
"may come",12,2,10
"may coming",2,1,3
"may day",21,2,27
"may even",35,2,9
"may finally",2,1,1
"may find",31,2,8
"may first",9,1,2
"may flowers",2,1,6
"may free",2,1,3
"may get",19,1,19
"may going",3,1,9
"may good",4,1,8
"may heard",1,1,1
"may include",6,1,3
"may issue",3,1,4
"may just",27,1,33
"may last",9,1,4
"may leave",5,1,1
"may locked",1,1,1
"may look",13,1,12
"may make",16,1,12
"may may",34,1,18
"may missed",7,1,3
"may much",4,1,3
"may need",21,1,25
"may never",19,1,17
"may next",1,1,4
"may now",4,1,4
"may passed",1,1,1
"may pm",6,2,11
"may provide",4,4,1
"may put",3,1,3
"may ready",1,1,2
"may reluctant",1,3,1
"may rest",3,1,7
"may rest peace",1,1,5
"may result",4,1,1
"may return",1,1,2
"may run",1,1,1
"may see",13,3,4
"may seem",30,2,9
"may seem like",7,1,4
"may show",2,1,1
"may sound",22,2,4
"may still",13,1,8
"may surprised",2,1,1
"may turn",1,1,2
"may want",26,2,20
"may well",68,3,11
"may will",6,1,6
"may win",2,1,4
"may wish",6,1,1
"may work",6,1,7
"maybe best",2,1,2
"maybe ill",19,1,54
"maybe im",14,1,25
"maybe im looking",1,1,1
"maybe just",52,1,38
"maybe next",9,1,38
"maybe people",5,1,3
"maybe still",1,1,4
"maybe theyll",1,1,2
"mayor cory",1,1,1
"mayor cory booker",1,1,1
"mayor michael",2,2,1
"mayoral candidate",2,1,4
"meal day",2,1,6
"meal plan",2,1,1
"meals day",1,1,1
"mean can",6,1,15
"mean ever",1,1,1
"mean everything",3,1,9
"mean ive",1,1,3
"mean kind",1,1,2
"mean much",6,1,22
"mean people",8,1,11
"mean way",3,1,2
"meaning can",5,1,1
"means better",1,1,3
"means bigger",1,1,1
"means may",1,1,2
"means much",8,1,8
"means support",1,1,1
"means ôre",6,1,1
"means want",3,1,4
"means youre",3,1,7
"meant lot",1,1,4
"meant something",4,1,4
"meat loaf",3,1,1
"medal honor",2,1,1
"media attention",2,1,1
"media reports",3,1,1
"media sites",5,1,2
"media studies",1,1,4
"medical center",7,11,5
"medical expenses",1,1,2
"medical marijuana",1,2,2
"medical records",4,2,1
"medical research",1,4,1
"medical school",4,4,4
"meet high",1,1,1
"meet last",1,1,3
"meet middle",1,1,3
"meet new",7,2,13
"meet one",4,1,15
"meeting day",1,1,2
"meeting many",2,1,2
"meeting monday",3,1,2
"meeting new",3,1,12
"meeting people",4,1,4
"meeting potential",1,1,1
"meeting time",1,1,2
"meeting tuesday",2,1,4
"meeting will",6,1,4
"meeting yet",1,1,2
"mega millions",1,3,22
"megapixel camera",1,1,1
"members community",2,1,1
"members congress",2,1,3
"members family",3,1,1
"members just",1,1,1
"members will",7,1,4
"memorable moments",2,1,1
"memorial day",9,2,38
"memorial hospital",1,1,1
"memorial service",4,3,3
"memories people",1,1,1
"memory time",2,1,1
"men holding",1,1,1
"men still",1,1,2
"men women",63,2,34
"mental health",44,6,8
"mental health care",1,1,1
"mental health issues",1,2,1
"mental illness",15,1,9
"mention made",2,1,1
"mentioned will",2,1,1
"menu items",1,1,4
"mess around",2,1,7
"met times",1,1,2
"metal show",1,1,2
"methodist church",6,1,1
"metro area",2,1,10
"mexico us",1,1,1
"meyer said",1,2,1
"miami heat",2,2,17
"mic night",1,1,5
"mice men",2,1,2
"michael j",4,1,4
"michael jackson",10,4,35
"michael jordan",1,1,17
"michigan state",1,4,9
"mick jagger",3,1,3
"mickey mouse",2,2,4
"middle class",28,6,16
"middle east",26,1,10
"middle ground",4,1,1
"middle night",21,1,18
"middle school",21,11,38
"middle tennessee",2,2,1
"middle two",1,1,1
"middleaged man",1,1,1
"might able",25,2,28
"might another",1,1,1
"might answer",1,1,2
"might best",5,2,8
"might better",7,1,4
"might buy",3,1,3
"might call",6,1,5
"might come",11,1,9
"might considered",2,1,1
"might done",4,1,3
"might end",9,1,5
"might even",35,2,9
"might find",18,1,5
"might get",30,1,38
"might good",8,1,9
"might happen",11,3,5
"might help",16,1,6
"might late",1,1,5
"might like",20,3,14
"might make",17,2,23
"might mean",5,1,1
"might miss",3,1,3
"might need",10,1,32
"might open",3,1,2
"might pass",1,3,3
"might say",30,1,10
"might see",10,2,10
"might take",16,1,10
"might think",25,1,9
"might want",30,1,28
"might well",36,4,55
"might well get",2,1,3
"might wrong",1,1,1
"mike smith",2,1,6
"mike tyson",1,1,6
"mile marker",2,2,1
"miles away",26,3,16
"miles north",2,3,3
"miles per",6,3,4
"miles per hour",4,3,3
"miles south",3,3,3
"military bases",5,1,1
"military personnel",2,1,1
"miller said",2,2,1
"million americans",5,3,1
"million baby",1,1,1
"million dollars",17,1,15
"million jobs",1,3,2
"million million",6,9,2
"million people",17,2,9
"million users",4,1,3
"million year",3,4,5
"million years",11,1,9
"millions dollars",15,4,5
"millions people",16,3,7
"mind body",5,1,11
"mind first",4,1,4
"mind going",2,1,5
"mind john",1,1,1
"mind like",7,1,6
"mind time",5,1,3
"mine just",3,1,7
"minimum purchase",1,1,1
"minor league",1,2,4
"minority leader",1,3,1
"minority party",1,1,1
"minute drive",6,1,4
"minute play",1,1,2
"minutes find",1,1,4
"minutes get",8,1,5
"minutes go",6,2,6
"minutes home",3,1,1
"minutes later",37,4,5
"minutes one",2,1,5
"minutes seconds",6,6,3
"minutes set",4,1,1
"minutes will",8,1,1
"minutes without",1,1,2
"miss j",1,1,1
"miss living",1,1,2
"miss terribly",1,1,3
"miss weeks",1,1,1
"missed last",4,1,14
"missed lot",2,1,3
"missed two",3,1,4
"missing persons",2,1,2
"mississippi alabama",1,1,1
"mistake made",4,1,2
"mistakes made",4,1,4
"mitch mcconnell",1,1,4
"mitt romney",16,9,63
"mitt romneys",1,1,2
"mix match",6,1,1
"mix new",1,1,4
"mobile app",1,1,18
"mobile apps",1,2,11
"mobile device",2,1,2
"mobile devices",2,2,13
"mobile phones",7,1,5
"models best",1,1,1
"modern art",6,1,1
"modern history",3,1,1
"modern world",10,1,1
"mom dad",30,3,15
"mom family",1,1,1
"mom just",3,1,35
"mom made",9,1,7
"mom pop",1,1,2
"mom works",1,1,1
"moment ask",1,1,1
"moment even",2,1,2
"moment will",4,1,6
"monday afternoon",5,1,6
"monday april",8,2,3
"monday dont",1,1,2
"monday evening",5,1,5
"monday friday",2,3,2
"monday last",1,1,1
"monday may",3,1,6
"monday morning",22,1,41
"monday night",15,11,39
"monday night football",2,1,11
"monday thursday",2,1,1
"monday tuesday",3,2,12
"monday will",2,2,6
"monetary fund",4,1,1
"money back",8,1,10
"money can",12,3,10
"money coming",3,2,2
"money dont",1,1,13
"money every",1,1,2
"money good",1,1,1
"money got",1,1,1
"money last",1,1,1
"money make",11,1,21
"money part",1,1,1
"money pay",8,4,3
"money raised",2,3,2
"money right",3,2,3
"money said",2,3,1
"money send",1,1,1
"money since",3,1,1
"money spend",5,1,3
"money spent",12,2,3
"money things",4,1,1
"money two",1,1,1
"money will",6,1,9
"monkey business",1,1,1
"month ago",35,3,12
"month call",1,1,1
"month first",2,1,1
"month january",4,1,1
"month june",2,2,1
"month just",4,1,3
"month later",2,2,1
"month part",3,2,1
"month people",3,1,1
"month two",10,1,2
"month will",9,1,8
"month year",3,2,3
"months ago",68,6,46
"months can",3,1,3
"months end",1,1,2
"months later",27,2,9
"months longer",1,1,1
"months months",17,1,3
"months now",23,1,13
"months old",21,1,7
"months since",14,1,5
"months thats",2,1,2
"months will",8,2,4
"months worth",2,1,3
"months years",7,2,2
"mood good",1,1,2
"morning afternoon",5,1,2
"morning hours",1,1,3
"morning last",1,1,4
"morning look",2,1,2
"morning news",7,1,10
"morning shows",1,1,3
"morning snow",2,1,1
"morning time",4,1,9
"mos def",1,1,4
"mostly like",2,1,2
"mostly likely",1,1,2
"mother died",2,2,1
"mother like",4,1,2
"mother may",1,1,2
"mother said",3,2,1
"mother told",5,1,1
"mothers day",59,5,528
"mothers love",4,1,2
"motherôs day",21,1,9
"motley crue",2,1,2
"motor speedway",2,1,3
"mountain view",1,1,1
"mouth feel",2,1,1
"move around",8,1,8
"move beyond",2,2,5
"move forward",29,2,22
"move much",1,2,2
"move new",6,2,6
"move new york",1,1,1
"move next",9,2,5
"move quickly",1,2,1
"move towards",7,1,1
"move will",3,1,2
"moved away",5,1,2
"moved back",11,2,9
"moved home",1,1,1
"moved house",9,1,1
"moved new",7,3,8
"moved new york",1,3,3
"moved past",1,1,2
"moved us",1,1,1
"movement one",2,1,1
"moves forward",2,1,1
"movie best",2,1,2
"movie called",2,1,10
"movie really",3,1,3
"movie theater",4,1,6
"movie theaters",3,1,1
"movies time",2,1,4
"moving along",5,1,2
"moving back",5,2,12
"moving ball",1,1,1
"moving forward",23,3,22
"moving new",3,1,5
"moving parts",1,1,3
"moving towards",4,1,2
"mozzarella cheese",6,1,2
"mr obama",5,7,4
"mr right",2,1,1
"mr smith",4,1,2
"mrs obama",5,1,1
"mt pleasant",1,1,2
"much anymore",1,1,8
"much better",105,3,153
"much bigger",12,2,9
"much can",37,3,39
"much care",8,2,5
"much city",4,1,1
"much closer",5,1,3
"much comfortable",1,1,2
"much credit",3,1,3
"much day",1,1,4
"much desired",1,1,1
"much different",12,1,6
"much dont",4,1,22
"much earlier",3,1,3
"much easier",43,1,31
"much excitement",2,1,3
"much first",2,1,1
"much fun",88,1,153
"much game",2,1,3
"much got",3,1,7
"much guys",1,1,7
"much higher",12,1,5
"much important",6,1,2
"much improved",1,1,7
"much information",10,1,1
"much just",18,1,30
"much left",5,1,4
"much less",34,1,14
"much lower",10,1,3
"much means",2,1,11
"much might",2,1,1
"much money",27,5,19
"much much",22,1,15
"much needed",23,2,45
"much paper",1,1,1
"much past",5,2,2
"much pay",1,1,1
"much piece",1,1,1
"much possible",27,3,8
"much pressure",4,1,7
"much price",1,1,1
"much really",6,1,12
"much right",1,1,8
"much simpler",4,1,2
"much since",7,1,5
"much sleep",2,1,5
"much space",5,1,3
"much take",2,1,4
"much time",100,6,59
"much traffic",1,1,4
"much value",2,1,3
"much wider",2,1,1
"much will",12,3,21
"much work",14,3,29
"much world",6,1,1
"much worse",18,2,13
"muddy water",2,1,1
"muhammad ali",2,1,9
"multiple times",14,1,12
"multiple ways",1,1,2
"murder suspect",1,1,2
"murder trial",1,1,2
"muscle pain",1,1,1
"museum art",6,1,2
"music can",9,1,7
"music cds",2,1,1
"music event",1,1,4
"music fan",3,1,3
"music festival",9,1,16
"music got",2,1,2
"music loud",2,1,6
"music making",1,1,2
"music now",3,1,7
"music video",6,1,92
"music watching",1,1,1
"music world",3,1,2
"must act",2,1,1
"must better",2,1,2
"must bring",1,1,1
"must call",1,1,1
"must change",2,1,2
"must come",11,1,6
"must crazy",4,1,2
"must done",9,1,3
"must find",9,1,9
"must find way",4,1,2
"must good",2,1,3
"must interesting",1,1,1
"must keep",4,2,7
"must learn",9,1,6
"must make",12,2,13
"must meet",2,1,3
"must now",6,1,2
"must pass",3,1,1
"must pay",2,1,1
"must show",2,1,4
"must submitted",3,1,1
"must take",12,1,9
"mutual funds",3,3,1
"n roll",12,1,30
"nail polish",8,1,22
"naked eye",3,1,2
"name address",3,2,4
"name ask",1,1,1
"name black",1,1,1
"name front",2,1,1
"name new",2,1,4
"name next",1,1,2
"name now",3,1,4
"name recognition",1,2,2
"name written",3,1,1
"named first",2,1,2
"nancy pelosi",3,3,1
"nation must",2,1,1
"national anthem",7,1,10
"national association",3,1,1
"national average",1,3,3
"national championship",2,5,14
"national committee",2,2,2
"national conference",3,1,2
"national council",4,1,2
"national guard",6,1,4
"national holiday",5,1,5
"national institute",2,1,1
"national level",2,1,2
"national mortgage",1,1,1
"national park",21,3,5
"national parks",6,1,2
"national retail",1,1,1
"national security",12,3,3
"national television",4,1,1
"national title",1,1,2
"national tv",1,1,5
"national wildlife",2,1,1
"nations largest",1,2,2
"native american",7,2,11
"native americans",10,1,2
"natural gas",13,9,4
"natural history",4,1,2
"natural light",5,1,1
"natural resources",9,4,2
"natural selection",6,1,1
"nba finals",1,2,8
"nba players",1,1,4
"nc state",2,1,10
"ncaa basketball",2,1,4
"ncaa championships",1,1,1
"ncaa tournament",1,13,16
"nd annual",2,1,10
"nd overall",2,1,4
"nd rd",6,1,13
"near end",17,1,4
"near future",25,1,30
"near perfect",2,1,5
"near th",1,2,2
"near top",7,3,4
"near us",3,1,3
"near water",2,1,1
"nearly every",14,1,7
"nearly half",13,3,1
"nearly impossible",13,2,3
"nearly month",4,1,1
"nearly percent",1,3,1
"nearly three",4,2,2
"nearly years",16,2,5
"necessarily best",1,1,2
"need accept",1,1,1
"need actually",2,1,1
"need add",12,1,9
"need additional",1,1,1
"need another",9,1,29
"need backup",1,1,2
"need break",4,1,14
"need call",4,1,8
"need can",4,1,6
"need careful",1,1,3
"need change",9,1,31
"need control",1,1,1
"need create",8,1,4
"need figure",8,1,10
"need fill",3,1,4
"need focus",2,1,2
"need get",59,3,234
"need help",29,2,109
"need kind",5,1,3
"need know",57,2,48
"need least",1,2,5
"need make",36,2,50
"need make sure",1,1,4
"need money",5,1,12
"need move",8,1,11
"need now",1,1,11
"need purchase",2,1,1
"need see",20,1,35
"need set",3,1,11
"need someone",7,2,42
"need something",18,1,41
"need space",3,1,5
"need spend",5,1,9
"need spend time",3,1,5
"need start",17,1,64
"need stay",7,1,11
"need take",29,4,34
"need talk",10,1,48
"need think",12,1,6
"need will",3,1,7
"need worry",10,1,6
"needed get",16,1,6
"needed help",16,1,4
"needed let",3,1,1
"needed little",3,1,1
"needed money",2,1,1
"needed said",4,1,2
"needed two",2,1,1
"needs better",1,2,7
"needs change",3,1,6
"needs city",1,1,1
"needs come",3,2,16
"needs done",8,1,8
"needs get",5,1,31
"needs go",7,1,16
"needs help",9,1,17
"needs just",1,1,3
"needs make",7,1,11
"needs raise",1,1,1
"needs space",1,1,1
"needs time",4,1,1
"needs work",7,1,4
"needy families",1,1,2
"neighborhood friends",1,1,1
"neighbors house",1,1,4
"neighbors yard",1,1,1
"neither can",1,1,5
"net income",1,2,2
"networking one",1,1,1
"never achieve",3,1,1
"never actually",10,1,9
"never afraid",1,1,7
"never anyone",2,1,1
"never better",2,1,8
"never came",4,1,8
"never chance",5,1,5
"never come",9,2,14
"never comes",2,1,4
"never done",13,1,26
"never doubt",2,1,7
"never easy",3,1,8
"never enough",9,1,16
"never even",31,1,12
"never ever",26,1,31
"never experienced",5,1,2
"never expressed",2,1,1
"never fails",5,1,22
"never felt",14,1,14
"never forget",37,3,71
"never forgot",4,1,1
"never found",11,1,5
"never gets",3,4,42
"never gets easier",1,1,1
"never give",9,1,47
"never given",1,2,3
"never go",10,1,31
"never go wrong",1,1,5
"never gone",3,1,2
"never good",13,1,19
"never got",24,1,36
"never guess",1,1,2
"never happen",8,1,18
"never happened",15,4,14
"never heard",42,2,62
"never held",4,1,1
"never imagined",10,2,4
"never just",6,1,10
"never know",65,2,107
"never knows",1,1,2
"never late",6,1,21
"never let",13,1,51
"never like",1,1,3
"never liked",4,1,2
"never look",3,1,16
"never looked",8,1,7
"never lost",4,1,2
"never made",17,4,13
"never mentioned",5,2,1
"never mind",27,1,32
"never passed",1,1,2
"never played",9,2,7
"never put",7,1,7
"never quite",17,1,5
"never recovered",1,1,1
"never run",2,1,8
"never say",14,2,51
"never seems",5,1,3
"never seen",66,4,78
"never showed",3,2,1
"never stopped",3,1,4
"never stops",2,1,7
"never taken",4,1,1
"never thought",47,2,56
"never tire",3,1,1
"never walk",2,1,3
"never want",9,1,16
"never want see",1,1,1
"never won",1,2,7
"never worked",5,1,3
"new administration",2,1,1
"new album",13,1,93
"new american",3,1,4
"new apartment",9,1,11
"new app",2,1,6
"new arena",1,1,3
"new arrivals",2,1,4
"new band",4,1,15
"new big",2,1,3
"new book",25,3,59
"new brunswick",1,5,1
"new business",13,1,11
"new car",5,1,25
"new cards",2,1,1
"new categories",1,1,1
"new cd",5,1,16
"new challenge",13,1,2
"new construction",1,1,1
"new contract",2,2,2
"new course",3,1,2
"new customers",3,2,8
"new drugs",1,1,1
"new employees",2,2,1
"new energy",2,1,2
"new england",25,4,29
"new england patriots",2,1,3
"new evidence",3,1,2
"new favorite",11,1,51
"new gear",2,1,3
"new generation",7,1,6
"new group",7,1,6
"new hampshire",17,5,7
"new high",2,3,4
"new homes",3,1,1
"new hope",1,3,2
"new ideas",12,2,19
"new infrastructure",1,1,1
"new ipad",1,3,26
"new jersey",21,59,37
"new job",25,1,57
"new jobs",2,3,2
"new law",1,7,2
"new leader",1,1,2
"new leadership",1,2,1
"new level",15,2,7
"new library",3,2,1
"new look",11,1,19
"new meaning",6,1,11
"new members",7,1,5
"new mexico",15,4,39
"new movies",1,1,3
"new music",6,1,90
"new name",8,1,7
"new new",9,2,6
"new office",1,1,21
"new one",25,3,71
"new online",3,1,7
"new opportunities",5,1,7
"new order",5,1,5
"new orleans",34,11,86
"new owner",2,1,1
"new perspective",5,1,5
"new plan",2,1,3
"new policy",5,2,1
"new position",1,1,6
"new president",2,2,3
"new price",1,1,1
"new product",11,1,9
"new products",10,1,11
"new program",2,1,2
"new project",9,2,20
"new projects",4,1,9
"new readers",11,1,4
"new role",2,1,4
"new round",1,2,1
"new rules",4,4,4
"new school",9,1,15
"new season",3,1,17
"new set",5,1,5
"new show",3,1,36
"new sound",1,1,2
"new special",1,1,1
"new standards",2,4,1
"new state",3,2,4
"new store",3,1,4
"new students",2,1,6
"new study",4,1,9
"new summer",5,1,5
"new survey",2,1,1
"new taxes",1,1,1
"new techniques",5,1,1
"new technology",6,3,7
"new things",38,1,21
"new titles",3,1,1
"new treatments",1,1,1
"new used",2,1,4
"new variety",1,1,1
"new version",7,2,8
"new wave",13,1,10
"new way",19,1,14
"new ways",11,1,13
"new week",4,1,13
"new works",2,1,4
"new world",27,1,14
"new year",96,3,327
"new years",45,2,136
"new years day",6,2,8
"new york",395,88,245
"new york city",52,11,39
"new york daily",1,1,1
"new york magazine",1,1,1
"new york new",1,1,4
"new york post",3,2,2
"new york state",8,4,4
"new york times",48,8,10
"new york years",1,1,1
"new yorkers",7,1,5
"new yorks",6,2,4
"new zealand",41,3,8
"newark nj",2,1,1
"newport beach",1,3,2
"news came",1,1,1
"news channel",1,1,3
"news corp",2,1,2
"news cycle",3,1,4
"news day",1,1,4
"news international",3,3,1
"news last",1,1,4
"news media",6,1,2
"news mom",1,1,1
"news new",4,1,4
"news release",2,3,1
"news reports",9,1,2
"news said",1,1,2
"news stories",4,1,5
"news well",1,1,2
"news world",6,6,5
"next big",8,1,18
"next couple",20,1,28
"next couple days",6,1,10
"next day",104,5,26
"next days",17,1,32
"next decade",1,1,3
"next door",31,2,21
"next four",6,1,2
"next friday",8,1,33
"next game",1,1,10
"next generation",6,3,7
"next hour",7,2,13
"next hours",5,1,16
"next january",1,2,2
"next line",2,1,4
"next major",1,1,1
"next month",27,9,76
"next months",12,2,13
"next move",5,1,9
"next one",16,1,52
"next phase",5,1,2
"next room",6,2,3
"next school",5,1,4
"next season",12,3,55
"next seven",3,2,1
"next seven days",3,1,1
"next six",5,1,1
"next step",27,4,12
"next summer",3,1,2
"next sunday",5,1,10
"next ten",3,1,2
"next three",18,2,5
"next three days",1,1,1
"next thursday",4,2,12
"next time",132,5,293
"next trip",9,1,4
"next two",17,5,28
"next two days",4,1,9
"next two months",2,1,1
"next two years",1,1,1
"next wednesday",7,1,11
"next week",123,14,437
"next week two",1,1,3
"next weeks",25,2,49
"next year",88,25,253
"next year will",5,1,8
"next years",33,4,23
"nextdoor neighbors",2,1,1
"nfl players",2,1,6
"nice big",2,1,3
"nice early",3,1,2
"nice find",2,1,4
"nice hear",1,1,14
"nice restaurant",1,1,1
"nice thats",1,1,2
"nice weather",7,1,13
"night called",2,1,1
"night celebrate",2,2,4
"night coming",1,1,1
