"","blog.txt","news.txt","twitter.txt"
"responds",2,5,0
"response",15,24,0
"responses",5,1,0
"responsibilities",4,1,0
"responsibility",14,7,0
"responsible",12,14,0
"rest",56,37,0
"restaurant",19,40,0
"restaurants",8,28,0
"rested",2,3,0
"resting",3,4,0
"restitution",1,1,0
"restless",3,1,0
"restore",5,6,0
"restored",5,8,0
"restoring",1,4,0
"restrained",1,1,0
"restraint",3,1,0
"restricted",2,4,0
"restriction",1,1,0
"restrictions",3,3,0
"restructured",1,1,0
"restructuring",1,3,0
"result",42,44,0
"resulted",4,6,0
"resulting",7,3,0
"results",26,33,0
"resume",3,3,0
"resumed",2,2,0
"resuming",1,1,0
"resurrect",1,1,0
"retail",9,9,0
"retailers",6,10,0
"retails",1,1,0
"retain",4,6,0
"retained",1,1,0
"retaliation",1,1,0
"retelling",1,1,0
"retire",1,5,0
"retired",6,21,0
"retirement",1,18,0
"retiring",2,4,0
"retorts",1,1,0
"retreat",8,2,0
"retrieve",3,1,0
"retrieved",2,2,0
"return",37,40,0
"returned",15,27,0
"returning",12,13,0
"returns",7,9,0
"reuben",2,1,0
"reunification",2,2,0
"reunited",2,6,0
"reuters",2,1,0
"rev",2,6,0
"reveal",11,3,0
"revealed",11,3,0
"revealing",2,4,0
"reveals",8,3,0
"revel",1,2,0
"revelation",2,5,0
"revelations",4,1,0
"revenge",5,1,0
"revenue",1,24,0
"revered",2,3,0
"reverse",3,3,0
"reversed",1,1,0
"revert",1,1,0
"reverted",2,1,0
"review",33,30,0
"reviewed",6,8,0
"reviews",12,2,0
"revisions",2,1,0
"revisit",2,4,0
"revolt",1,1,0
"revolution",8,5,0
"revolutionary",3,1,0
"reward",4,6,0
"rewards",1,1,0
"reworked",1,1,0
"rex",1,3,0
"reykjavik",1,1,0
"rhetoric",2,5,0
"rhetorical",1,1,0
"rhode",1,3,0
"rhythm",7,2,0
"rib",3,5,0
"ribbons",2,1,0
"ribs",7,3,0
"ric",1,1,0
"rice",14,24,0
"rich",29,16,0
"richard",15,21,0
"richards",2,5,0
"richer",3,3,0
"richest",1,1,0
"richmond",3,5,0
"rick",4,29,0
"rickey",3,2,0
"rico",2,1,0
"rid",10,6,0
"riddled",2,1,0
"ride",27,19,0
"rider",1,2,0
"rides",3,7,0
"ridiculous",11,3,0
"ridiculously",9,1,0
"riding",11,11,0
"riffs",1,1,0
"rigged",1,1,0
"right",261,147,0
"right""",2,5,0
"right?""",1,2,0
"rightfully",4,1,0
"rightly",4,2,0
"rights",28,36,0
"rigid",1,1,0
"rigorous",3,1,0
"rigors",1,1,0
"riley",3,8,0
"rim",3,1,0
"ring",23,13,0
"ringing",4,3,0
"rings",5,5,0
"rink",2,1,0
"rinse",2,1,0
"rinsed",4,1,0
"rio",2,1,0
"riot",2,1,0
"rip",5,2,0
"ripped",5,2,0
"ripping",3,2,0
"ripples",1,2,0
"rise",22,22,0
"risen",2,4,0
"rises",4,2,0
"rising",14,16,0
"riskù",1,1,0
"risk",16,45,0
"risks",7,10,0
"risky",3,6,0
"risotto",4,1,0
"rite",2,2,0
"rituals",1,1,0
"rival",2,11,0
"river",18,39,0
"river's",1,2,0
"rivera",1,5,0
"riverbank",1,1,0
"rivers",3,1,0
"riveting",1,1,0
"road",35,111,0
"roadblock",1,3,0
"roads",8,17,0
"roar",2,1,0
"roaring",2,1,0
"roast",3,6,0
"roasted",5,7,0
"roasting",2,1,0
"roasty",1,1,0
"rob",7,7,0
"robbed",1,4,0
"robber",1,2,0
"robbers",1,1,0
"robbery",3,5,0
"robert",18,29,0
"roberts",2,10,0
"robertson",2,3,0
"robin",3,3,0
"robinson",1,17,0
"robustly",1,1,0
"rocco",1,2,0
"rochester",1,5,0
"rock",43,34,0
"rock""",1,2,0
"rocked",1,2,0
"rocker",1,2,0
"rocket",1,5,0
"rocketed",1,1,0
"rockets",2,1,0
"rockin'",1,1,0
"rocks",17,6,0
"rocky",4,4,0
"rode",9,4,0
"rodriguez's",1,1,0
"rods",2,1,0
"roe",1,1,0
"roger",2,7,0
"role",36,42,0
"roles",6,8,0
"roll",19,12,0
"roll""",3,1,0
"rolled",10,8,0
"roller",4,6,0
"rollicking",1,1,0
"rolling",9,7,0
"rolls",5,4,0
"roman",12,4,0
"romano",2,1,0
"romans",6,1,0
"romantic",11,7,0
"rome",8,3,0
"romney",12,54,0
"ron",2,16,0
"ronald",1,6,0
"roof",7,3,0
"roofs",2,2,0
"rooftops",2,1,0
"rookie",1,12,0
"room",130,83,1
"room""",3,3,0
"roommate",3,5,0
"rooms",10,17,0
"roost",1,1,0
"root",10,7,0
"rooted",2,1,0
"roots",11,6,0
"rope",2,1,0
"ropes",3,1,0
"rose",16,45,0
"roseburg",1,1,0
"rosemary",3,4,0
"rosen",1,1,0
"rosen's",2,1,0
"roses",6,1,0
"ross",1,8,0
"roster",1,7,0
"roswell",2,2,0
"rot",1,3,0
"rotating",1,1,0
"rotation",1,2,0
"rouge",2,2,0
"rough",6,4,0
"roughly",6,14,0
"round",31,49,0
"rounded",6,5,0
"rounds",3,8,0
"roundup",1,3,0
"route",8,24,0
"routes",2,5,0
"routine",13,11,0
"routinely",1,6,0
"routines",1,1,0
"rover",1,2,0
"row",10,12,0
"rowan",1,2,0
"rows",4,4,0
"roy",4,12,0
"royal",14,10,0
"royals",1,3,0
"rub",8,3,0
"rubbed",3,1,0
"rubber",6,1,0
"rubbing",5,1,0
"rubin",1,5,0
"rubs",3,1,0
"rude",5,1,0
"rudolph",1,1,0
"ruff",1,1,0
"rug",3,3,0
"rug?",1,1,0
"rugged",2,2,0
"ruined",4,1,0
"ruins",2,3,0
"rule",16,21,0
"ruled",3,8,0
"rulers",5,2,0
"rules",44,26,0
"ruling",4,14,0
"rulings",1,2,0
"rumble",2,1,0
"rumors",1,5,0
"run",107,133,0
"runaway",2,3,0
"rundown",1,1,0
"rung",1,1,0
"runner",9,8,0
"runners",1,6,0
"running",63,68,0
"runs",25,36,0
"runway",2,2,0
"rural",3,6,0
"rush",11,9,0
"rushed",5,6,0
"rushing",5,5,0
"russ",2,2,0
"russa",1,1,0
"russell",1,8,0
"russia",2,8,0
"russia's",1,1,0
"russian",10,9,0
"rustic",1,3,0
"rustling",1,1,0
"rusty",1,2,0
"ruth",1,1,0
"ruthless",1,2,0
"ryan",10,23,0
"ryan's",1,2,0
"rye",2,1,0
"s60",1,1,0
"sachs",1,2,0
"sack",2,3,0
"sacramento",1,18,0
"sacred",12,4,0
"sacrifice",6,5,0
"sacrificed",3,1,0
"sacrifices",2,1,0
"sacrificing",1,1,0
"sad",37,5,0
"saddam",3,1,0
"saddened",1,1,0
"saddle",2,1,0
"saddled",2,1,0
"sadly",15,3,0
"sadness",3,1,0
"safe",29,23,0
"safeguards",1,2,0
"safely",3,5,0
"safer",3,4,0
"safety",13,30,0
"saga",1,2,0
"said",287,1917,0
"sailed",1,2,0
"sailing",2,2,0
"saint",5,10,0
"saints",6,10,0
"saison",3,2,0
"sake",11,3,0
"salad",23,17,0
"salads",5,5,0
"salary",6,19,0
"sale",12,31,0
"salem's",1,1,0
"sales",20,62,0
"salesman",1,2,0
"sally",3,1,0
"salmon",4,5,0
"salon",3,4,0
"salt",31,15,0
"saltwater",1,1,0
"salvage",2,1,0
"salvation",9,3,0
"sam",11,12,0
"sam's",3,1,0
"samantha",3,2,0
"same",200,119,0
"sammy",1,1,0
"sample",8,6,0
"sampled",1,1,0
"samples",3,3,0
"sampling",2,2,0
"sampson",1,2,0
"samsung",3,5,0
"san",14,84,0
"sanctioned",1,2,0
"sanctions",1,2,0
"sanctity",1,1,0
"sand",11,6,0
"sanders",3,1,0
"sandra",1,3,0
"sandwich",3,6,0
"sandwiched",1,2,0
"sandwiches",6,7,0
"sandy",4,2,0
"sane",2,3,0
"sang",4,3,0
"sanity",3,1,0
"sank",2,3,0
"santa",10,30,0
"santiago",1,1,0
"santorum",3,9,0
"santos",1,1,0
"sap",2,1,0
"sara",3,3,0
"sarah",8,8,0
"sarcastic",4,1,0
"sarkozy",1,3,0
"sasha",1,1,0
"sat",28,24,0
"satellite",1,2,0
"satirical",1,1,0
"satisfied",8,1,0
"satisfy",2,2,0
"satisfying",8,2,0
"saturated",2,6,0
"saturday",46,72,0
"saturday's",1,6,0
"saturdays",1,2,0
"sauce",35,17,0
"saucepan",2,4,0
"saucer",1,1,0
"saudi",6,5,0
"saunders",1,3,0
"sausage",1,5,0
"saut„©ed",1,1,0
"saute",3,2,0
"sauteed",1,2,0
"savage",2,3,0
"save",28,37,0
"saved",14,5,0
"saves",2,7,0
"saving",14,10,0
"savings",3,8,0
"savior",2,1,0
"savor",1,2,0
"savory",1,4,0
"savvy",2,1,0
"saw",96,47,0
"sax",1,2,0
"say",261,170,0
"say?",2,1,0
"saying",72,68,0
"says",88,249,0
"scale",16,5,0
"scaled",1,5,0
"scales",2,2,0
"scallops",3,2,0
"scalp",1,1,0
"scams",1,2,0
"scan",5,2,0
"scandal",3,8,0
"scandals",1,2,0
"scanners",1,1,0
"scarcely",3,1,0
"scared",14,6,0
"scares",2,1,0
"scarf",2,2,0
"scariest",1,1,0
"scarred",3,1,0
"scarring",1,1,0
"scary",10,4,0
"scattered",5,4,0
"scenario",8,3,0
"scenarios",2,1,0
"scene",45,27,0
"scenery",2,4,0
"scenes",17,6,0
"scenic",2,2,0
"scent",4,2,0
"scents",2,1,0
"schedule",12,20,0
"scheduled",5,34,0
"schedules",1,5,0
"scheduling",2,2,0
"scheme",11,5,0
"schemes",3,4,0
"schizophrenia",1,1,0
"schmidt",1,3,0
"schmitt",2,1,0
"scholar",3,3,0
"scholarly",2,1,0
"scholarship",1,10,0
"school",142,269,0
"school's",6,9,0
"schoolchildren",1,1,0
"schoolers",1,1,0
"schooling",2,1,0
"schools",16,75,0
"schultz",1,1,0
"schuster",2,3,0
"science",18,24,0
"sciences",3,8,0
"scientific",9,6,0
"scientist",1,2,0
"scientists",4,10,0
"scissors",4,1,0
"scoop",5,3,0
"scoops",1,1,0
"scope",5,1,0
"scorching",1,1,0
"score",14,20,0
"scored",2,47,0
"scores",6,14,0
"scoring",3,27,0
"scorpions",1,1,0
"scotland",8,1,0
"scott",5,38,0
"scouring",1,1,0
"scout",2,3,0
"scouting",1,3,0
"scouts",1,5,0
"scramble",3,1,0
"scrambling",2,1,0
"scrape",2,2,0
"scrapping",3,1,0
"scraps",6,3,0
"scratch",8,6,0
"scratching",2,1,0
"scream",8,3,0
"screamed",5,1,0
"screaming",4,5,0
"screams",3,1,0
"screen",9,17,0
"screening",2,14,0
"screenwriter",1,1,0
"screenwriting",1,1,0
"screw",4,1,0
"screws",3,1,0
"script",7,1,0
"scripts",1,3,0
"scrooge",1,2,0
"scrub",1,1,0
"scrubbed",2,1,0
"scrutiny",1,4,0
"scuba",2,1,0
"sculpture",2,3,0
"sculptures",2,1,0
"scum",1,1,0
"sea",25,15,0
"seafood",4,8,0
"seal",4,2,0
"sealed",6,4,0
"seam",4,1,0
"seamlessly",2,2,0
"search",28,23,0
"searching",11,9,0
"season",53,213,0
"seasonal",2,5,0
"seasonally",2,2,0
"seasoned",2,1,0
"seasoning",1,3,0
"seasons",10,27,0
"seat",23,24,0
"seated",8,1,0
"seating",5,4,0
"seats",4,28,0
"seattle",1,29,0
"sebastian",3,3,0
"sec",4,7,0
"second",101,194,0
"secondary",6,6,0
"secondhand",1,2,0
"seconds",16,33,0
"secret",33,14,0
"secretary",5,14,0
"secretly",1,4,0
"secrets",4,2,0
"section",28,11,0
"sections",5,1,0
"sector",8,5,0
"secular",3,1,0
"secure",6,8,0
"securing",6,3,0
"security",31,48,0
"seduced",3,1,0
"see",400,176,1
"see""",1,1,0
"seed",9,5,0
"seeds",12,7,0
"seeing",55,22,0
"seek",14,11,0
"seeking",6,24,0
"seeks",3,4,0
"seem",53,22,0
"seemed",51,13,0
"seemingly",11,4,0
"seems",88,42,0
"seen",92,52,0
"seeps",1,1,0
"sees",12,11,0
"segment",6,3,0
"segments",1,2,0
"seine",2,1,0
"seismic",1,1,0
"seldom",3,2,0
"select",7,9,0
"selected",6,12,0
"selection",14,19,0
"selections",3,4,0
"selective",2,1,0
"selectively",1,1,0
"self",74,40,0
"selfish",2,1,0
"sell",16,29,0
"seller",3,6,0
"sellers",3,3,0
"selling",18,22,0
"sells",2,5,0
"semester",8,1,0
"semi",6,5,0
"semiconductor",1,4,0
"semifinal",1,3,0
"seminar",3,2,0
"sen",1,25,0
"senate",5,46,0
"senator",4,5,0
"senators",1,11,0
"send",29,22,0
"sending",12,5,0
"sends",3,3,0
"seneca",2,1,0
"senior",15,61,0
"sensation",1,3,0
"sensations",1,1,0
"sense",62,28,0
"senseless",1,1,0
"senses",4,1,0
"sensibilities",1,1,0
"sensible",4,1,0
"sensitive",4,4,0
"sensor",3,1,0
"sensors",3,2,0
"sensuality",1,1,0
"sent",34,33,0
"sentence",12,9,0
"sentenced",3,11,0
"sentences",6,1,0
"sentencing",1,5,0
"sentimental",1,1,0
"sentiments",2,1,0
"seoul",1,1,0
"separate",18,10,0
"separated",4,4,0
"separately",1,1,0
"separation",4,3,0
"sept",2,19,0
"september",16,10,0
"sequel",7,2,0
"sequence",6,2,0
"sequences",6,1,0
"serenity",3,1,0
"sergeant",2,2,0
"serial",2,3,0
"series",66,61,0
"series'",1,1,0
"serious",25,41,0
"seriously",38,10,0
"sermon",1,1,0
"serve",25,30,0
"served",16,45,0
"server",5,4,0
"serves",6,14,0
"service",37,99,0
"services",22,77,0
"serving",17,30,0
"servings",1,1,0
"sesame",5,6,0
"session",19,18,0
"sessions",10,11,0
"set",110,126,1
"seth",5,1,0
"sets",13,13,0
"setting",20,17,0
"settings",3,3,0
"settle",7,7,0
"settled",10,5,0
"settling",2,4,0
"setup",3,2,0
"seven",22,53,0
"seventeen",1,1,0
"seventh",3,21,0
"several",91,100,0
"severe",5,10,0
"severely",5,1,0
"sewage",2,2,0
"sewn",3,2,0
"sexual",15,12,0
"sexuality",1,1,0
"sexually",6,9,0
"sexy",4,4,0
"shack",1,1,0
"shade",4,1,0
"shades",2,4,0
"shadow",8,5,0
"shadows",10,1,0
"shady",1,5,0
"shake",9,6,0
"shaking",4,3,0
"shaky",3,1,0
"shall",47,2,0
"shallots",1,1,0
"shallow",4,3,0
"shalt",1,1,0
"shame",13,6,0
"shampoo",2,2,0
"shane",4,5,0
"shane's",2,1,0
"shannon",2,3,0
"shape",16,8,0
"shaped",6,9,0
"shapely",1,1,0
"shapes",5,2,0
"shaping",3,1,0
"share",73,35,0
"shared",20,14,0
"shareholders",1,13,0
"shares",5,20,0
"sharia",2,1,0
"sharing",21,8,0
"shark",5,1,0
"sharks",1,2,0
"sharon",2,2,0
"sharp",11,9,0
"sharper",1,3,0
"sharply",1,3,0
"sharpton",1,1,0
"shatter",3,1,0
"shattering",2,1,0
"shave",1,1,0
"shawn",1,1,0
"she",772,543,0
"she'd",10,4,0
"she'll",6,2,0
"she's",70,36,0
"shea",3,2,0
"shed",8,2,0
"shedding",1,1,0
"sheer",5,1,0
"sheet",13,8,0
"sheets",13,5,0
"sheila",1,3,0
"shelf",4,4,0
"shell",5,11,0
"shellfish",1,4,0
"shells",6,1,0
"shelter",5,7,0
"shelter's",1,1,0
"shelved",3,1,0
"shelves",4,3,0
"shepherd",3,2,0
"sheraton",2,2,0
"sheridan",2,2,0
"sheriff",1,9,0
"sheriff's",2,24,0
"sherman",1,5,0
"sherry",1,1,0
"shield",1,2,0
"shields",2,1,0
"shift",11,15,0
"shifted",2,6,0
"shifting",4,1,0
"shifts",1,9,0
"shin",1,2,0
"shine",6,2,0
"shines",3,1,0
"shiny",9,4,0
"ship",11,11,0
"ship's",1,1,0
"shipment",1,2,0
"shipments",1,3,0
"shipped",2,6,0
"shipping",8,1,0
"ships",5,5,0
"shirley",2,3,0
"shirt",16,9,1
"shirted",1,1,0
"shirts",10,9,0
"shiva",2,1,0
"shock",6,4,0
"shocked",4,3,0
"shocker",1,1,0
"shocking",5,3,0
"shockingly",1,1,0
"shocks",1,1,0
"shoe",3,3,0
"shoes",20,9,0
"shone",1,1,0
"shook",5,3,0
"shoot",11,6,0
"shooter",1,4,0
"shooting",6,29,0
"shootings",1,6,0
"shoots",2,3,0
"shop",31,17,0
"shoppers",2,2,0
"shopping",24,20,0
"shops",11,5,0
"shore",6,7,0
"shores",3,2,0
"short",94,48,0
"shortage",1,1,0
"shortening",1,1,0
"shorter",3,2,0
"shortly",13,14,0
"shorts",7,3,0
"shot",33,57,0
"shotgun",1,2,0
"shots",11,17,0
"should",217,182,0
"shoulder",12,14,0
"shoulders",8,6,0
"shouldn't",15,11,0
"shout",12,2,0
"shouting",2,2,0
"shouts",2,2,0
"shoved",1,1,0
"show",135,133,0
"show's",3,5,0
"show""",1,5,0
"showcase",3,2,0
"showed",14,48,0
"shower",17,3,0
"showers",5,6,0
"showing",17,15,0
"shown",22,16,0
"shows",34,46,1
"showtimes",1,1,0
"shredded",4,4,0
"shreds",1,1,0
"shrewd",1,1,0
"shrimp",5,6,0
"shrinking",3,3,0
"shrug",1,1,0
"shut",15,14,0
"shuts",1,1,0
"shuttering",1,1,0
"shuttle",1,8,0
"shuttles",1,2,0
"shy",6,1,0
"sibling",2,1,0
"siblings",3,3,0
"sic",1,1,0
"sick",13,11,0
"sickness",4,2,0
"side",99,76,0
"sided",2,2,0
"sidelines",2,1,0
"sides",19,24,0
"sidewalk",5,1,0
"sidewalks",1,1,0
"sierra",2,4,0
"sigh",4,1,0
"sighed",1,1,0
"sighing",1,1,0
"sight",4,3,1
"sighting",1,1,0
"sights",5,3,0
"sign",25,36,0
"signal",4,5,0
"signals",2,3,0
"signatories",1,1,0
"signature",6,11,0
"signatures",1,10,0
"signed",16,31,0
"significant",13,14,0
"significantly",2,7,0
"signing",8,6,0
"signs",13,19,0
"silence",12,1,0
"silenced",1,1,0
"silent",8,6,0
"silently",4,1,0
"silicon",1,4,0
"silk",6,1,0
"silky",1,2,0
"silly",11,6,0
"silva",1,2,0
"silver",17,11,0
"sim",2,1,0
"similar",42,35,0
"similarities",1,1,0
"similarly",1,3,0
"simmer",6,7,0
"simmons",1,1,0
"simon",10,6,0
"simonelli",1,3,0
"simple",60,27,0
"simpler",4,2,0
"simplest",1,1,0
"simplicity",6,1,0
"simplify",2,1,0
"simplistic",1,1,0
"simply",79,33,0
"simpson",1,4,0
"sims",2,3,0
"simultaneously",4,1,0
"since",201,182,0
"sincerest",1,1,0
"sincerity",2,1,0
"sing",18,3,0
"singapore",4,1,0
"singer",8,12,0
"singers",2,5,0
"singh",1,2,0
"singing",20,15,0
"single",61,64,0
"singles",2,8,0
"sings",5,3,0
"singular",2,1,0
"sink",11,4,0
"sinking",4,3,0
"sins",5,1,0
"siobhan",1,1,0
"sip",1,5,0
"sipped",1,1,0
"sipping",5,2,0
"sir",9,4,0
"sirens",1,1,0
"sis",1,1,0
"sister",32,17,0
"sisters",12,9,0
"sit",54,20,0
"sitar",1,1,0
"sitcom",1,4,0
"site",30,47,0
"sites",22,14,0
"sits",6,6,0
"sitting",42,16,0
"situated",1,1,0
"situation",40,26,0
"situations",17,5,0
"six",33,96,0
"sixth",3,20,0
"size",40,28,0
"sized",10,5,0
"sizes",5,4,0
"skateboard",1,3,0
"skaters",1,1,0
"skates",1,1,0
"skating",2,1,0
"skeptical",5,1,0
"sketch",7,2,0
"sketchy",1,1,0
"skewered",1,1,0
"skies",2,1,0
"skiing",1,5,0
"skill",8,6,0
"skilled",1,3,0
"skillet",6,11,0
"skillfully",1,1,0
"skills",18,16,0
"skim",2,2,0
"skin",23,6,0
"skinned",2,1,0
"skinner",1,1,0
"skinny",4,1,0
"skip",6,4,0
"skirt",5,1,0
"skirts",1,1,0
"skittish",1,1,0
"skull",7,1,0
"sky",23,3,0
"skyline",1,2,0
"slack",1,2,0
"slacks",1,1,0
"slam",2,3,0
"slammed",6,5,0
"slamming",1,1,0
"slap",2,2,0
"slapped",2,4,0
"slate",3,2,0
"slater",2,1,0
"slaughter",1,1,0
"slaughterhouse",1,2,0
"slave",10,1,0
"slay",5,5,0
"sled",1,1,0
"sleep",39,28,1
"sleeper",2,1,0
"sleeping",12,6,0
"sleeves",5,1,0
"slender",3,3,0
"slept",9,2,0
"slice",6,3,0
"sliced",4,8,0
"slices",2,9,0
"slick",5,1,0
"slide",9,3,0
"slight",11,7,0
"slightly",26,19,0
"slim",4,9,0
"sling",1,1,0
"slip",9,2,0
"slipped",3,4,0
"slippery",5,2,0
"slit",1,1,0
"sliver",1,1,0
"slo",1,1,0
"sloane",1,1,0
"slogan",1,1,0
"slope",8,1,0
"slopes",1,1,0
"sloppy",2,2,0
"slot",1,7,0
"slow",29,16,0
"slowed",1,3,0
"slowing",1,1,0
"slowly",31,12,0
"sluggish",2,3,0
"small",113,83,0
"smaller",17,21,0
"smallest",1,2,0
"smart",10,12,0
"smartly",1,1,0
"smartphone",1,2,0
"smarts",1,1,0
"smash",3,3,0
"smashed",2,3,0
"smear",2,1,0
"smell",19,1,0
"smelled",1,1,0
"smells",5,1,0
"smile",24,8,1
"smiled",7,1,0
"smiles",5,1,0
"smiley",1,1,0
"smiling",8,8,0
"smith",9,38,0
"smith's",3,4,0
"smitten",1,1,0
"smoke",12,13,0
"smoked",4,5,0
"smokers",2,2,0
"smoking",4,13,0
"smoky",1,4,0
"smooth",20,6,0
"smoother",2,1,0
"smothered",2,1,0
"snack",6,3,0
"snacks",3,4,0
"snag",1,4,0
"snail",1,1,0
"snake",1,4,0
"snakes",2,2,0
"snap",4,3,0
"snapped",3,3,0
"snapping",2,1,0
"snappy",1,1,0
"snatched",1,2,0
"sneak",5,2,0
"sniff",3,1,0
"snooze",2,1,0
"snow",20,12,1
"snowball",4,1,0
"snows",2,1,0
"snyder",1,5,0
"soù",1,1,0
"soak",3,1,0
"soaking",2,3,0
"soap",11,4,0
"soapy",1,1,0
"soaring",8,1,0
"sobering",1,3,0
"soccer",6,10,0
"social",67,39,0
"socializing",1,1,0
"societies",4,1,0
"society",39,18,0
"sock",3,1,0
"socks",3,1,0
"soda",8,2,0
"sodas",2,1,0
"sodium",1,5,0
"sofa",6,3,0
"soft",28,12,0
"softball",1,10,0
"soften",3,2,0
"softened",2,1,0
"softer",2,2,0
"softly",4,1,0
"software",6,16,0
"soi",3,1,0
"soil",9,3,0
"solar",4,5,0
"sold",19,33,0
"soldier",6,9,0
"soldiers",10,11,0
"sole",2,3,0
"solely",2,4,0
"solicitor",1,1,0
"solid",8,16,0
"solitary",2,1,0
"solo",8,6,0
"solos",1,1,0
"solution",17,10,0
"solutions",10,9,0
"solve",5,5,0
"solved",1,1,0
"solving",6,2,0
"somalia",2,1,0
"some",723,398,0
"somebody",8,9,0
"someday",7,5,0
"somehow",26,5,0
"someone",122,47,1
"someone's",9,1,0
"someplace",1,3,0
"somerset",3,4,0
"something",298,97,0
"somethings",2,1,0
"sometime",11,5,0
"sometimes",80,34,0
"somewhat",17,13,0
"somewhere",32,8,0
"son",64,47,0
"son's",6,4,0
"song",55,16,0
"song's",1,1,0
"songs",29,24,0
"songwriter",1,2,0
"songwriting",1,4,0
"sonic",3,1,0
"sons",6,6,0
"soo",1,3,0
"soon",94,34,0
"soon?",1,0,1
"soonù",2,1,0
"sooner",4,1,0
"soothing",1,1,0
"sophisticated",9,3,0
"sophomore",3,14,0
"sore",9,2,0
"sorry",27,6,0
"sort",68,14,0
"sorts",17,9,0
"sought",10,10,0
"soul",26,10,0
"soulù",2,1,0
"soulful",1,2,0
"souls",4,2,0
"sound",55,25,0
"sounded",10,3,0
"sounding",1,2,0
"sounds",34,3,0
"soundtrack",6,1,0
"soup",11,13,0
"soups",4,1,0
"sour",10,3,0
"source",14,18,0
"sourced",2,1,0
"sources",9,10,0
"south",52,72,0
"southern",18,28,0
"southwest",5,12,0
"southwestern",1,2,0
"souvenir",2,1,0
"souvenirs",3,1,0
"sovereign",3,1,0
"soviet",4,5,0
"sox",1,8,0
"soy",2,4,0
"spa",4,6,0
"space",45,45,0
"spaced",1,1,0
"spaces",3,4,0
"spacious",4,1,0
"spaghetti",5,1,0
"spain",7,4,0
"span",2,6,0
"spanish",9,11,0
"spare",7,4,0
"spared",1,1,0
"spark",3,1,0
"sparked",2,3,0
"sparkle",6,1,0
"sparkling",1,1,0
"sparkly",4,1,0
"sparks",2,1,0
"spartans",1,1,0
"spas",2,1,0
"spawned",1,1,0
"speak",37,23,0
"speaker",8,15,0
"speakers",5,4,0
"speaking",22,15,0
"speaks",12,2,0
"spearmint",1,1,0
"special",62,74,1
"specialist",4,4,0
"specialized",1,1,0
"specially",3,1,0
"specials",2,5,0
"specialty",6,6,0
"species",7,7,0
"specific",27,12,0
"specifically",14,7,0
"specifics",2,7,0
"specified",1,1,0
"specimen",1,2,0
"spectacle",1,1,0
"spectacular",5,4,0
"spectrum",7,8,0
"speculate",2,1,0
"speculation",1,7,0
"speculative",2,2,0
"sped",2,2,0
"speech",14,22,0
"speed",18,20,0
"speed""",1,2,0
"speeding",2,1,0
"speeds",1,7,0
"speedy",1,3,0
"spell",7,7,0
"spelling",2,2,0
"spells",3,1,0
"spencer",1,3,0
"spend",52,24,0
"spending",25,59,0
"spends",5,7,0
"spent",56,43,0
"sphere",5,1,0
"spice",7,3,0
"spiced",2,1,0
"spices",6,1,0
"spicy",6,5,0
"spider",2,3,0
"spike",2,5,0
"spikes",1,1,0
"spill",2,5,0
"spilled",1,1,0
"spilling",1,1,0
"spills",1,1,0
"spin",8,4,0
"spinach",9,5,0
"spinal",1,4,0
"spine",2,2,0
"spineless",1,1,0
"spinning",4,4,0
"spiral",2,2,0
"spirit",26,8,0
"spirits",6,4,0
"spiritual",13,5,0
"spirituality",1,1,0
"spite",4,2,0
"spitting",1,1,0
"splashes",1,1,0
"splinter",1,1,0
"split",16,8,0
"splits",1,2,0
"splitting",3,3,0
"splurge",2,1,0
"spoke",10,23,0
"spoken",8,7,0
"spokesman",5,51,0
"spokesperson",2,1,0
"spokeswoman",1,16,0
"sponge",3,1,0
"sponges",2,1,0
"sponsor",2,10,0
"sponsored",4,10,0
"sponsoring",1,3,0
"sponsors",1,6,0
"spontaneous",3,2,0
"spoon",10,5,0
"sport",9,11,0
"sporting",1,5,0
"sports",11,36,0
"sporty",1,2,0
"spot",20,23,0
"spotlight",6,6,0
"spots",10,7,0
"spotted",4,3,0
"spotting",1,2,0
"spouse",4,4,0
"sprain",2,2,0
"spray",13,2,0
"spraying",2,1,0
"spread",19,25,0
"spreading",7,5,0
"spreads",1,1,0
"spree",2,1,0
"sprenger",1,1,0
"spring",50,38,0
"springboard",1,1,0
"springs",5,3,0
"springsteen",1,2,0
"springtime",1,1,0
"sprinkle",8,2,0
"sprinkler",1,1,0
"sprint",2,9,0
"sprinters",1,1,0
"sprinting",1,1,0
"sprouts",2,1,0
"spun",5,2,0
"spur",2,3,0
"spurs",2,5,0
"squad",6,5,0
"squads",1,1,0
"square",23,41,0
"squarely",1,1,0
"squares",1,2,0
"squash",3,3,0
"squeeze",8,4,0
"squeezed",1,2,0
"squeezing",1,1,0
"squire",1,1,0
"srs",4,1,0
"stab",2,4,0
"stabbed",1,5,0
"stabbing",1,1,0
"stable",5,6,0
"stack",2,3,0
"stacked",1,1,0
"stacy",3,2,0
"stadium",2,37,0
"staff",27,59,0
"staffed",1,3,0
"staffing",1,2,0
"stage",23,29,0
"staged",2,2,0
"stages",3,3,0
"staggering",1,1,0
"stainless",2,2,0
"stains",2,1,0
"staircase",1,1,0
"stairwell",1,2,0
"stakes",1,7,0
"stale",5,2,0
"staley",3,1,0
"stalk",2,1,0
"stalking",1,1,0
"stall",1,1,0
"stalled",1,4,0
"stalwarts",1,1,0
"stamford",1,1,0
"stamp",21,2,0
