"","blog.txt","news.txt","twitter.txt"
"miss event",1,0,2
"miss everyone",1,0,1
"miss having",1,0,6
"miss her",12,0,9
"miss him",10,0,17
"miss his",1,1,3
"miss how",1,0,3
"miss is",1,0,1
"miss it",14,1,47
"miss living",1,1,0
"miss me",2,0,23
"miss most",1,0,2
"miss my",15,0,62
"miss on",1,0,1
"miss one",2,0,1
"miss our",2,0,7
"miss out",8,0,23
"miss piggy",1,0,2
"miss seeing",1,0,5
"miss so",1,0,2
"miss something",1,0,3
"miss sunshine",2,0,1
"miss that",4,0,17
"miss the",25,5,58
"miss them",1,0,3
"miss these",1,0,2
"miss this",8,0,20
"miss those",2,0,6
"miss u",1,0,44
"miss universe",2,0,1
"miss you",12,2,248
"missed a",13,2,6
"missed all",1,0,1
"missed an",1,0,1
"missed and",0,2,2
"missed being",1,0,1
"missed but",3,0,2
"missed by",1,0,2
"missed connection",1,0,1
"missed each",1,0,1
"missed from",1,0,1
"missed having",1,0,1
"missed her",4,0,6
"missed him",3,1,6
"missed his",3,1,3
"missed i",2,0,1
"missed in",2,1,1
"missed it",6,1,35
"missed last",2,0,1
"missed me",1,1,10
"missed my",6,1,14
"missed on",1,0,2
"missed one",1,0,1
"missed out",14,1,11
"missed so",2,0,1
"missed some",1,0,2
"missed something",2,0,2
"missed that",3,0,4
"missed the",21,4,33
"missed this",2,0,10
"missed two",2,1,1
"missed you",4,0,54
"missed your",1,0,10
"misses her",1,0,1
"misses me",1,0,1
"misses the",2,0,3
"misses you",1,0,10
"missile crisis",1,1,0
"missile defense",1,3,0
"missing a",8,1,4
"missing all",2,0,2
"missing an",1,1,0
"missing for",6,0,2
"missing from",4,1,3
"missing half",1,0,2
"missing her",1,0,1
"missing i",3,0,1
"missing in",7,0,7
"missing it",3,0,5
"missing much",1,0,1
"missing my",5,0,9
"missing one",1,0,2
"missing out",11,2,18
"missing persons",2,1,2
"missing piece",2,0,1
"missing something",6,0,6
"missing that",1,1,1
"missing the",7,1,20
"missing this",0,1,3
"missing three",1,1,0
"missing was",1,1,1
"missing when",1,0,1
"missing words",1,0,1
"missing you",4,0,13
"mission and",3,0,4
"mission impossible",2,0,4
"mission in",5,1,1
"mission is",10,1,2
"mission it",1,0,1
"mission of",10,5,2
"mission statements",3,0,1
"mission that",2,1,0
"mission the",2,0,2
"mission to",14,0,7
"mission well",1,0,1
"missions in",1,1,0
"missions that",1,1,0
"mississippi the",2,0,1
"mississippi then",1,0,1
"missouri and",0,1,5
"missouri state",0,2,2
"missteps by",1,0,1
"mistake a",1,0,1
"mistake about",2,0,1
"mistake after",2,1,0
"mistake and",1,1,0
"mistake boy",1,0,1
"mistake but",4,0,1
"mistake i",2,1,1
"mistake in",3,1,1
"mistake not",1,0,2
"mistake of",6,1,9
"mistake or",1,0,2
"mistake right",1,0,1
"mistake so",1,0,3
"mistake that",1,0,2
"mistake the",2,1,0
"mistake was",2,1,1
"mistake when",2,0,1
"mistake you",1,0,1
"mistaken for",2,2,4
"mistaken the",2,0,1
"mistakes a",1,0,1
"mistakes and",10,0,7
"mistakes are",2,0,5
"mistakes but",1,0,2
"mistakes don't",1,0,1
"mistakes i",2,0,2
"mistakes in",2,0,2
"mistakes made",1,1,1
"mistakes out",1,1,0
"mistakes that",2,1,3
"mistletoe is",1,0,1
"mistrust and",1,1,0
"misty and",1,0,1
"misty eyed",1,0,3
"misty morning",1,0,1
"misunderstand me",1,0,1
"misunderstanding of",1,1,1
"misunderstood the",2,1,1
"misuse of",2,1,1
"mitch mcconnell",0,1,2
"mitchell is",2,0,1
"mitt is",1,0,1
"mitt romney",10,9,31
"mitt romney's",4,1,2
"mix all",3,0,1
"mix and",15,2,3
"mix cds",1,0,1
"mix for",1,0,4
"mix i",3,0,1
"mix in",12,0,2
"mix is",1,1,2
"mix it",6,0,4
"mix just",1,0,1
"mix match",1,0,1
"mix of",46,9,10
"mix on",3,0,1
"mix or",2,1,0
"mix tapes",1,0,1
"mix the",13,1,1
"mix then",1,0,1
"mix this",3,0,1
"mix till",1,0,1
"mix to",2,0,2
"mix too",1,1,0
"mix up",8,0,1
"mix was",1,0,1
"mix with",4,0,4
"mixed and",4,0,3
"mixed bag",3,0,1
"mixed drink",1,0,1
"mixed emotions",3,0,1
"mixed feelings",7,0,1
"mixed greens",1,0,3
"mixed in",8,0,1
"mixed media",6,1,0
"mixed signals",1,1,0
"mixed tape",1,0,1
"mixed up",5,0,7
"mixed use",1,1,0
"mixed with",14,1,6
"mixer and",2,0,1
"mixer for",1,0,1
"mixes up",1,1,0
"mixing bowl",13,1,0
"mixing it",2,0,2
"mixtape of",1,0,1
"mixture and",11,1,0
"mixture in",2,1,0
"mixture into",12,2,0
"mixture is",7,1,1
"mixture of",23,3,0
"mixture onto",3,1,0
"mj and",2,1,1
"mlk day",1,0,1
"mlk was",1,0,1
"mls for",0,1,1
"mm lens",1,0,1
"mo and",0,1,1
"mo is",1,0,1
"mo what",1,0,1
"mo with",2,0,1
"mob of",1,0,1
"mobile and",1,0,8
"mobile app",1,1,14
"mobile apps",0,2,4
"mobile device",1,1,1
"mobile devices",2,2,8
"mobile food",0,1,1
"mobile home",1,0,1
"mobile hotspot",1,0,1
"mobile is",0,1,7
"mobile learning",1,0,1
"mobile marketing",1,0,2
"mobile phone",6,0,7
"mobile phones",5,1,2
"mobile users",1,0,1
"mobilization and",1,1,0
"mocked not",1,0,1
"mockingbird is",1,0,1
"mockingbird the",1,0,1
"mode and",5,1,4
"mode for",1,0,1
"mode of",10,0,2
"mode or",1,0,1
"mode while",1,1,0
"model a",3,0,1
"model and",5,0,4
"model but",3,2,2
"model for",7,0,5
"model has",2,0,1
"model i",1,0,2
"model in",1,0,1
"model is",6,1,1
"model of",10,1,1
"model that",3,2,1
"model to",4,0,3
"model wearing",1,0,1
"model with",1,1,0
"model year",0,1,1
"modeled on",3,1,0
"modeling auditions",1,0,1
"modeling contract",1,0,1
"modeling for",1,0,1
"modeling is",1,0,1
"models and",3,0,7
"models for",3,0,3
"models of",3,1,2
"models that",1,1,2
"models with",2,1,0
"moderate heat",1,2,0
"moderate to",2,0,1
"moderated by",1,1,0
"moderation is",2,0,2
"modern and",4,1,0
"modern art",5,1,0
"modern day",21,1,4
"modern era",1,0,2
"modern family",0,1,7
"modern history",0,1,1
"modern love",1,0,1
"modern warfare",1,0,3
"modern world",6,1,1
"modernize the",1,1,0
"modes of",3,1,1
"modicum of",2,0,2
"modified version",3,1,0
"modify their",1,2,0
"module for",1,0,1
"moi i",1,0,1
"moisture in",1,0,2
"mojave desert",1,0,1
"molds that",1,0,1
"mole is",0,1,1
"molly at",1,0,1
"molly ringwald",0,1,2
"mom's house",3,0,1
"mom's is",1,0,1
"mom's side",2,0,1
"mom &",4,0,8
"mom a",3,0,6
"mom about",1,0,2
"mom after",2,0,1
"mom and",52,4,38
"mom are",1,1,4
"mom as",2,0,1
"mom because",1,0,1
"mom bought",2,0,2
"mom but",5,0,3
"mom called",3,0,1
"mom can",1,0,7
"mom could",1,0,1
"mom dad",1,0,2
"mom did",1,0,1
"mom enough",1,0,1
"mom even",2,0,1
"mom feel",1,0,1
"mom for",6,0,12
"mom gave",4,0,1
"mom got",4,0,1
"mom had",8,0,5
"mom has",8,1,6
"mom how",1,0,2
"mom i",18,0,16
"mom i'm",3,0,4
"mom if",1,0,3
"mom in",10,2,6
"mom is",19,0,31
"mom it",2,0,1
"mom just",1,1,18
"mom knows",1,0,2
"mom lol",1,0,2
"mom look",2,0,1
"mom loved",1,0,1
"mom made",4,1,2
"mom makes",3,0,1
"mom maybe",1,0,1
"mom my",1,0,2
"mom needs",1,0,1
"mom of",2,0,2
"mom on",2,0,7
"mom or",2,0,1
"mom over",2,0,1
"mom said",3,0,5
"mom saw",1,0,1
"mom saying",1,0,1
"mom says",1,0,10
"mom she",3,0,3
"mom she's",1,0,2
"mom telling",2,0,1
"mom that",4,0,3
"mom the",5,0,2
"mom then",1,0,1
"mom thinks",1,0,5
"mom to",11,0,15
"mom told",1,0,5
"mom too",1,0,3
"mom took",1,0,2
"mom used",1,0,2
"mom was",16,0,6
"mom we",1,0,2
"mom when",3,0,5
"mom who",8,0,3
"mom will",4,0,4
"mom works",1,1,0
"mom would",7,0,1
"mom yesterday",1,0,2
"moment a",6,0,1
"moment ago",1,0,1
"moment and",22,0,8
"moment as",2,0,2
"moment before",2,0,1
"moment but",9,0,3
"moment by",2,0,1
"moment can",1,0,2
"moment does",1,0,1
"moment during",2,0,1
"moment even",2,1,2
"moment for",2,0,4
"moment from",1,0,3
"moment he",5,1,1
"moment i",33,0,7
"moment i'm",4,0,1
"moment i've",1,0,1
"moment if",4,1,1
"moment in",15,3,5
"moment is",4,0,7
"moment it",7,0,1
"moment it's",0,1,1
"moment my",2,0,1
"moment of",35,4,16
"moment on",4,0,2
"moment right",1,0,1
"moment she",3,2,1
"moment since",1,0,1
"moment that",9,0,5
"moment the",8,2,0
"moment there",4,1,0
"moment they",4,0,1
"moment this",7,0,1
"moment to",25,1,8
"moment too",2,0,1
"moment until",1,0,2
"moment well",1,0,1
"moment when",14,1,90
"moment where",5,0,3
"moment with",5,0,4
"moment yet",1,0,1
"moment you",2,1,4
"moment you've",1,0,1
"momentarily stumped",1,1,0
"moments are",3,1,1
"moments before",2,1,0
"moments but",3,0,2
"moments from",2,0,1
"moments i",5,0,1
"moments in",8,1,6
"moments it",1,0,1
"moments like",3,0,3
"moments of",25,2,8
"moments on",1,0,2
"moments that",10,1,1
"moments there",1,0,1
"moments to",4,2,0
"moments when",9,0,3
"moments where",4,0,1
"moments with",6,1,1
"momentum as",1,1,0
"momentum is",2,0,1
"momma and",2,0,2
"momma is",1,0,1
"momma out",1,0,1
"momma you",1,0,1
"mommy and",3,0,2
"mommy can",1,0,1
"mommy has",2,0,1
"mommy i",6,0,5
"mommy is",1,0,1
"mommy time",1,0,1
"mommy to",1,0,2
"moms and",4,0,6
"moms are",1,0,2
"moms for",1,0,1
"moms had",1,0,1
"moms i",1,0,2
"moms out",2,0,11
"moms so",1,0,1
"moms who",1,0,1
"moms will",1,0,1
"mon fri",1,0,1
"mona lisa",5,0,1
"monday &",1,0,1
"monday after",1,1,0
"monday afternoon",3,1,1
"monday and",18,4,5
"monday april",4,2,1
"monday as",1,0,2
"monday at",3,5,4
"monday back",1,0,2
"monday blues",1,0,1
"monday but",3,2,2
"monday by",1,1,0
"monday december",1,0,1
"monday evening",2,1,1
"monday everyone",1,0,5
"monday feb",0,1,1
"monday for",3,2,3
"monday friday",1,1,1
"monday i",15,1,4
"monday i'll",1,0,1
"monday in",2,6,2
"monday is",2,1,11
"monday it's",1,0,2
"monday january",1,0,1
"monday march",2,0,4
"monday may",0,1,2
"monday morning",13,3,19
"monday mornings",1,0,4
"monday night",10,11,21
"monday nights",1,0,1
"monday not",1,0,1
"monday oct",1,0,1
"monday of",2,0,2
"monday off",2,0,1
"monday on",1,1,0
"monday said",1,3,0
"monday she",2,1,0
"monday so",1,0,5
"monday that",2,4,1
"monday the",3,4,2
"monday this",1,0,1
"monday thursday",2,0,2
"monday to",6,3,5
"monday was",2,0,4
"monday we",3,0,2
"monday wednesday",1,0,1
"monday what",1,0,1
"monday when",0,1,1
"monday will",0,1,4
"monday with",1,4,5
"monday you",1,1,2
"mondays and",6,0,2
"mondays but",1,0,4
"mondays for",1,0,1
"mondays tuesdays",1,0,1
"monetary damages",1,1,0
"monetary fund",2,1,0
"monetary policy",1,1,0
"money +",1,0,1
"money and",47,8,18
"money are",1,0,1
"money as",4,0,1
"money aside",1,0,1
"money at",5,1,4
"money back",4,1,6
"money because",4,0,1
"money but",10,4,7
"money by",3,2,3
"money can",3,1,2
"money can't",1,0,5
"money cannot",1,0,1
"money coming",0,2,1
"money doesn't",1,0,2
"money doing",1,0,1
"money don't",2,0,3
"money for",30,13,15
"money from",26,4,8
"money go",1,0,3
"money goes",0,1,1
"money he",4,2,1
"money here",1,2,0
"money i",15,1,15
"money i'm",1,0,1
"money if",6,1,3
"money in",20,4,25
"money into",5,1,1
"money is",15,4,19
"money issue",1,1,0
"money it",4,0,2
"money it's",2,2,1
"money just",1,0,1
"money laundering",3,1,0
"money like",2,0,2
"money look",1,0,1
"money make",2,0,5
"money maker",1,0,1
"money more",1,0,1
"money now",2,0,2
"money off",5,0,3
"money on",25,2,21
"money or",7,2,5
"money out",3,0,4
"money plus",1,0,1
"money raised",1,2,0
"money right",1,1,1
"money saving",0,1,3
"money selling",2,0,1
"money she",3,1,0
"money shot",2,0,1
"money so",9,0,4
"money spent",2,1,1
"money talks",1,0,4
"money than",4,0,3
"money that",8,0,1
"money the",9,0,3
"money then",1,0,3
"money they",6,2,4
"money this",2,0,1
"money to",47,20,20
"money two",0,1,1
"money until",1,0,1
"money was",3,1,1
"money we",1,0,3
"money well",1,0,2
"money what",2,0,3
"money will",1,1,3
"money with",1,0,2
"money would",4,2,1
"money you",6,2,6
"monica blvd",1,0,1
"monies for",2,0,1
"monitor and",2,0,1
"monitor any",1,0,1
"monitor on",1,0,1
"monitor the",4,3,0
"monitor their",1,1,0
"monitored by",1,2,0
"monitored the",1,1,0
"monitoring of",3,0,1
"monitors on",0,1,1
"monk the",1,0,1
"monkey business",1,1,1
"monkey on",1,0,1
"monkeys and",2,1,1
"monopoly is",1,1,1
"monopoly on",3,0,1
"monoxide poisoning",1,0,1
"monroe county",1,0,1
"monster and",4,0,2
"monster by",1,0,1
"monster energy",1,0,2
"monster i",1,0,3
"monster in",1,0,1
"monster is",2,0,1
"monster movie",1,0,1
"monster that",1,0,1
"monster with",1,0,1
"monsters and",7,0,4
"monsters of",3,0,1
"monsters on",1,0,1
"montana the",2,0,1
"monte carlo",2,0,6
"montgomery county",1,0,1
"montgomery you",1,0,1
"month's subscription",1,0,1
"month a",0,3,2
"month after",10,3,3
"month ago",18,3,5
"month all",1,0,2
"month and",38,5,10
"month as",11,3,1
"month at",5,1,5
"month away",2,0,1
"month but",8,1,6
"month by",4,1,0
"month does",1,0,1
"month earlier",1,0,2
"month follow",1,0,2
"month for",6,8,12
"month from",5,1,2
"month has",2,1,0
"month hope",1,0,1
"month i",24,1,10
"month i'm",1,0,2
"month if",1,0,1
"month in",9,4,4
"month including",1,1,0
"month into",1,0,1
"month it",2,1,1
"month it's",3,0,1
"month just",1,1,0
"month later",1,2,0
"month long",3,0,3
"month my",5,0,1
"month now",5,0,1
"month of",37,3,23
"month old",5,1,3
"month on",3,1,2
"month or",18,1,8
"month our",2,0,1
"month period",1,1,0
"month since",8,0,2
"month so",7,0,2
"month some",1,0,1
"month thanks",1,0,2
"month that",5,5,0
"month the",13,7,0
"month this",3,1,3
"month though",0,1,1
"month time",1,0,1
"month to",13,3,7
"month was",1,0,2
"month we",6,1,3
"month we'll",1,0,2
"month what",1,0,1
"month when",1,2,2
"month will",2,1,4
"month with",2,3,3
"month you",3,0,3
"monthly including",1,0,1
"monthly newsletter",1,0,1
"monthly payment",1,0,1
"months after",17,4,0
"months ago",36,6,22
"months and",27,7,7
"months as",2,1,0
"months at",4,0,1
"months away",1,0,2
"months back",6,0,1
"months before",12,6,4
"months but",5,0,1
"months each",1,1,0
"months earlier",3,1,0
"months for",1,1,1
"months from",6,2,1
"months have",4,1,0
"months he",4,4,1
"months here",1,0,1
"months hope",1,0,1
"months i",13,0,4
"months if",1,1,0
"months in",15,6,2
"months is",1,1,1
"months it's",1,0,1
"months later",16,2,3
"months longer",1,1,0
"months my",2,0,1
"months now",11,0,2
"months of",31,8,8
"months off",1,0,2
"months old",6,1,0
"months on",4,1,2
"months or",12,2,1
"months pregnant",3,0,1
"months really",1,0,1
"months since",9,1,1
"months so",4,0,1
"months that",2,0,1
"months that's",1,1,1
"months the",7,3,2
"months until",1,0,4
"months we",2,0,2
"months were",1,1,0
"months when",3,1,0
"months which",1,1,0
"months worth",1,0,1
"monty python",2,0,1
"monumental success",1,0,1
"moo is",1,0,1
"mood among",1,1,0
"mood and",5,1,0
"mood at",1,0,1
"mood for",10,0,19
"mood i",5,0,1
"mood i'm",1,0,1
"mood in",1,1,0
"mood is",3,0,1
"mood of",2,0,1
"mood right",1,0,2
"mood to",2,1,16
"mood while",1,1,0
"moods and",4,1,1
"moon and",8,0,3
"moon as",1,0,1
"moon bay",1,1,0
"moon by",1,0,3
"moon for",1,0,1
"moon had",1,0,1
"moon has",1,0,1
"moon i",1,0,4
"moon in",4,0,2
"moon is",11,2,4
"moon landing",2,0,1
"moon of",3,0,2
"moon or",1,0,2
"moon other",1,0,1
"moon that",3,0,1
"moon the",3,0,1
"moon to",1,0,1
"moon was",3,0,1
"moon will",1,0,1
"moore and",0,2,3
"moore is",0,1,3
"moore said",1,1,0
"moore was",1,1,0
"mop the",1,0,1
"moral character",1,0,1
"moral codes",1,0,1
"moral compass",3,0,1
"moral obligation",1,0,2
"moral of",4,0,1
"morals are",1,0,1
"more &",2,0,2
"more a",15,1,3
"more about",117,3,72
"more accessible",1,2,1
"more accurate",5,1,4
"more accurately",5,0,1
"more acid",1,1,0
"more acidity",1,1,0
"more action",2,0,1
"more active",5,1,4
"more acute",2,1,0
"more ads",1,0,1
"more advanced",3,0,1
"more aesthetically",1,0,2
"more affluent",1,1,0
"more affordable",3,2,0
"more after",6,0,3
"more aggressive",5,1,2
"more alive",2,1,0
"more all",5,0,1
"more along",2,0,1
"more also",0,1,2
"more amazing",2,0,2
"more americans",1,3,0
"more an",1,0,1
"more and",96,13,35
"more appealing",5,2,0
"more are",1,0,2
"more art",4,0,1
"more artsy",1,1,0
"more as",9,1,0
"more at",6,3,14
"more attention",5,1,5
"more attractive",6,0,1
"more authentic",1,0,1
"more available",2,0,1
"more awareness",1,0,1
"more awesome",1,0,6
"more awkward",2,0,4
"more babies",1,0,1
"more back",1,0,1
"more bad",0,1,1
"more beautiful",6,0,8
"more because",12,0,6
"more beer",4,1,3
"more before",3,0,1
"more birthdays",1,0,1
"more blessed",1,0,1
"more blood",2,0,1
"more books",3,0,2
"more boring",2,0,4
"more breweries",1,0,1
"more but",18,1,9
"more butter",1,0,1
"more by",9,0,3
"more calories",6,0,2
"more can",1,0,5
"more can't",1,0,1
"more candy",3,0,1
"more careful",1,0,2
"more carefully",3,0,1
"more cash",1,0,1
"more casual",2,0,1
"more chance",3,0,2
"more chances",2,0,1
"more change",1,0,2
"more changes",1,1,2
"more characters",1,0,1
"more children",2,1,2
"more claims",1,1,0
"more class",1,0,2
"more clay",1,0,1
"more clear",3,1,0
"more clearly",9,0,2
"more clients",2,0,1
"more coffee",1,0,6
"more coherent",2,1,0
"more comfort",1,0,1
"more comfortable",14,1,5
"more coming",1,1,2
"more common",11,1,7
"more commonly",3,1,1
"more companies",1,0,2
"more compassionate",1,0,1
"more competitive",2,2,3
"more complete",3,0,1
"more completely",1,0,1
"more complex",9,2,1
"more complicated",9,1,4
"more concerned",7,0,2
"more confidence",3,1,0
"more confident",5,1,0
"more connected",2,0,1
"more conscious",1,0,1
"more control",4,1,1
"more convenient",5,0,2
"more cost",1,1,2
"more could",2,1,1
"more country",1,0,1
"more cousins",2,0,1
"more coverage",1,1,0
"more creative",6,1,5
"more credible",2,0,1
"more curious",1,0,1
"more customers",1,0,4
"more damage",2,1,0
"more dangerous",7,0,5
"more day",2,0,17
"more days",6,1,51
"more dead",2,0,1
"more deeply",2,1,0
"more definitely",2,0,1
"more delicate",2,0,1
"more detail",6,1,2
"more detailed",9,1,1
"more details",14,2,22
"more developed",1,0,1
"more difficult",21,2,6
"more difficulty",1,1,0
"more dire",1,1,0
"more dirt",0,1,1
"more disturbing",2,2,1
"more diverse",1,0,4
"more do",3,1,8
"more don't",2,0,1
"more dramatic",2,0,2
"more drawn",1,1,0
"more drink",1,0,1
"more drinking",1,0,1
"more drinks",1,0,1
"more each",3,0,2
"more easily",6,1,1
"more easy",2,0,2
"more effective",9,3,6
"more effectively",7,1,1
"more efficient",8,1,4
"more effort",6,0,2
"more elaborate",1,0,1
"more email",1,0,1
"more embarrassing",2,0,2
"more emotional",1,0,2
"more empty",2,0,1
"more energy",4,0,5
"more engaging",2,0,2
"more enjoyable",8,1,2
"more entertaining",4,0,2
"more enthusiastic",2,1,0
"more entitled",1,0,1
"more even",6,0,1
"more every",1,0,1
"more evidence",1,0,2
"more excited",7,0,16
"more exciting",14,0,7
"more excuses",2,0,2
"more exercise",2,0,1
"more expensive",19,1,7
"more experience",2,0,1
"more experimental",1,1,0
"more experts",1,1,0
"more exposure",0,1,4
"more extensive",1,0,1
"more extreme",1,1,1
"more fabulous",1,0,1
"more fancy",1,0,1
"more fantastic",2,0,1
"more fashion",1,0,1
"more fear",1,0,1
"more feedback",1,0,2
"more financially",1,0,1
"more fish",2,0,1
"more fit",2,0,2
"more fitting",1,0,1
"more flexibility",1,2,0
"more flexible",2,0,3
"more focus",1,0,1
"more focused",6,3,1
"more folks",1,0,1
"more followers",1,0,53
"more food",1,0,2
"more for",14,6,16
"more forcefully",1,1,0
"more free",5,0,1
"more freedom",0,1,2
"more frequent",2,0,1
"more frequently",5,2,1
"more friendly",0,1,3
"more friends",2,0,2
"more frightening",1,1,0
"more from",21,1,9
"more fruits",0,1,1
"more frustrated",1,0,1
"more fuel",1,2,2
"more full",1,1,0
"more fun",18,3,23
"more funny",1,1,0
"more games",1,0,5
"more gas",0,1,1
"more generalized",1,0,1
"more generous",1,1,0
"more get",1,0,1
"more ghetto",1,0,1
"more girls",2,0,1
"more give",1,0,1
"more go",0,1,3
"more good",1,0,6
"more grace",1,0,1
"more grateful",1,0,2
"more great",1,0,9
"more green",1,0,1
"more guns",2,0,1
"more hair",1,0,1
"more half",0,1,1
"more happy",1,0,5
"more he",8,2,2
"more head",0,1,1
"more heart",1,0,1
"more help",1,1,0
"more helpful",2,0,3
"more high",1,0,1
"more highly",1,0,2
"more hits",2,1,1
"more hockey",1,0,2
"more holistic",1,0,1
"more homes",1,1,0
"more hours",5,0,17
"more house",1,0,1
"more how",1,0,1
"more i",61,2,28
"more i'm",3,0,2
"more ice",1,0,1
"more if",16,1,6
"more important",34,8,36
"more importantly",34,2,7
"more impressive",1,3,2
"more in",33,8,22
"more incredible",1,0,1
"more independent",1,0,3
"more info",9,3,66
"more information",30,16,15
"more informed",1,0,1
"more innings",1,1,0
"more innocent",1,0,1
"more innovative",1,0,1
"more inspiration",1,0,1
"more intense",7,1,2
"more interactive",1,1,0
"more interest",2,0,3
"more interesting",26,0,10
"more interviews",0,1,1
"more into",1,1,3
"more involved",4,0,1
"more is",3,2,4
"more isolated",1,1,0
"more it",5,0,3
"more it's",7,0,3
"more its",1,0,1
"more jobs",1,4,1
"more joy",1,0,2
"more joyful",1,0,1
"more just",1,0,4
"more kind",1,0,1
"more knowing",1,0,1
"more knowledge",1,0,1
"more layers",1,0,1
"more lemon",2,0,1
"more less",2,0,1
"more liberal",0,1,2
"more library",1,0,1
"more like",42,12,41
"more likely",35,9,12
"more local",2,0,1
"more lol",2,0,8
"more love",5,0,4
"more make",1,0,1
"more male",1,0,1
"more manageable",4,1,0
"more mature",7,0,1
"more maybe",1,0,2
"more meaningful",4,1,1
"more members",1,0,1
"more miles",1,0,1
"more milk",1,1,0
"more minutes",7,0,8
"more modern",4,1,0
"more modest",1,1,0
"more money",32,7,20
"more month",1,0,2
"more months",3,0,1
"more motivated",1,0,1
"more mr",1,0,1
"more mundane",2,0,1
"more music",1,0,3
"more my",2,0,2
"more names",1,1,1
"more natural",5,1,1
"more nervous",2,0,3
"more new",5,0,2
"more no",4,0,1
"more non",2,1,0
"more not",3,0,1
"more noticeable",2,0,1
"more now",3,4,5
"more nuanced",3,0,2
"more obvious",3,0,1
"more of",150,14,65
"more offensive",0,1,1
"more often",44,5,30
"more on",64,3,8
"more one",3,0,1
"more online",1,0,2
"more open",6,1,1
"more opportunities",1,0,1
"more opportunity",1,0,1
"more options",3,0,1
"more or",22,0,3
"more organic",1,0,1
"more organized",3,0,1
"more our",1,1,1
"more out",4,0,4
"more over",3,0,2
"more page",1,0,1
"more pages",2,0,1
"more pain",1,0,1
"more painful",1,0,2
"more papers",2,0,1
"more pathetic",1,0,1
"more people",37,5,37
"more perfect",3,0,3
"more person",1,0,2
"more personal",6,4,1
"more philosophical",1,0,1
"more photos",4,0,7
"more physical",0,2,1
"more pics",3,0,1
"more plants",1,0,1
"more please",2,0,4
"more points",2,0,6
"more pop",1,0,1
"more popular",5,0,3
"more positive",11,0,1
"more posts",1,0,1
"more power",6,0,2
"more powerful",10,0,8
"more practice",2,0,3
"more precise",2,0,1
"more precisely",1,2,0
"more prevalent",1,1,0
"more proactive",1,1,0
"more problems",2,2,1
"more productive",3,0,7
"more prominent",1,1,0
"more pronounced",2,1,1
"more prudent",2,1,0
"more qualified",2,0,1
"more questions",4,2,3
"more quickly",3,1,2
"more quiet",1,0,1
"more rain",5,0,4
"more rapidly",4,0,2
"more real",7,0,2
"more realistic",3,0,1
"more reason",3,0,4
"more reasons",4,0,1
"more recent",9,2,1
"more recently",7,2,0
"more records",0,1,2
"more reflective",1,1,0
"more regular",2,0,1
"more regulations",1,1,0
"more related",1,1,0
"more relaxing",1,0,1
"more relevant",4,0,4
"more reliable",2,1,2
"more research",5,1,2
"more responsible",1,0,2
"more responsive",1,0,1
"more ridiculous",2,1,0
"more risk",1,1,0
"more room",4,1,6
"more running",1,0,1
"more runs",0,1,1
"more sales",2,1,0
"more satisfying",3,0,2
"more scared",3,0,1
"more second",1,0,1
"more secure",5,0,1
"more selective",1,0,1
"more self",5,2,0
"more sense",3,0,1
"more sensitive",3,0,1
"more serious",8,1,1
"more seriously",3,0,1
"more severe",2,0,1
"more she",4,0,1
"more significant",6,0,3
"more since",3,0,1
"more sleep",1,0,3
"more slowly",1,2,0
"more snow",2,0,4
"more so",18,2,10
"more something",1,0,1
"more soon",1,0,2
"more sore",1,0,1
"more south",1,0,1
"more space",3,0,1
"more specific",9,1,5
"more specifically",6,0,1
"more stable",1,1,0
"more stay",1,0,1
"more still",1,1,1
"more stop",1,0,1
"more stories",1,0,2
"more streamlined",0,1,1
"more stringent",1,1,0
"more students",1,0,1
"more stuff",1,0,3
"more stupid",1,0,2
"more successful",3,0,2
"more sugar",4,0,2
"more summer",1,0,1
"more support",2,1,0
"more supportive",1,1,0
"more surprised",1,0,1
"more telling",1,0,1
"more tests",2,0,1
"more than",577,204,278
"more thanhours",1,0,2
"more thanmillion",1,0,1
"more that",10,3,9
"more the",19,6,5
"more then",16,0,18
"more there",1,0,2
"more these",4,0,1
"more they",7,1,4
"more they'll",1,1,0
"more thing",10,2,2
"more things",7,0,3
"more this",5,1,5
"more thorough",1,1,1
"more thought",3,0,1
"more thoughtful",2,2,1
"more tickets",2,0,3
"more time",53,3,49
"more times",4,1,7
"more to",74,5,56
"more today",3,0,3
"more tolerable",1,0,1
"more tomorrow",1,0,3
"more too",2,0,1
"more tourists",1,0,1
"more toward",2,0,1
"more traditional",6,0,1
"more traffic",0,2,2
"more travel",2,0,1
"more trips",2,1,1
"more trouble",4,0,1
"more troubling",2,0,1
"more true",3,0,2
"more twitter",0,1,1
"more understanding",0,1,1
"more unique",1,0,1
"more updates",1,0,5
"more upset",1,0,3
"more useful",2,0,2
"more valuable",2,0,4
"more value",4,1,0
"more via",1,0,1
"more vicious",2,0,1
"more video",1,0,2
"more vinyl",1,0,1
"more visible",2,0,1
"more votes",1,0,1
"more water",10,0,1
"more ways",5,0,3
"more we",11,1,10
"more weeks",2,0,7
"more week",1,0,7
"more weird",1,1,0
"more what",1,0,2
"more when",7,1,5
"more where",1,0,2
"more which",1,0,1
"more white",5,1,0
"more why",1,0,1
"more widely",3,0,1
"more will",3,0,1
"more willing",4,1,0
"more wins",1,1,1
"more with",7,0,8
"more women",4,1,4
"more wonderful",3,1,1
